DAY_WITHIN_SEASON,GAME_DATE,GAME_ID,T1_IS_HOME,T1_L,T1_L_cum,T1_PLUS_MINUS,T1_PTS,T1_TEAM_ID,T1_TEAM_NAME,T1_W,T1_W_cum,T2_IS_HOME,T2_L,T2_L_cum,T2_PLUS_MINUS,T2_PTS,T2_TEAM_ID,T2_TEAM_NAME,T2_W,T2_W_cum
69,2017-01-02,21600515,True,1,0.0,-12,89,1610612751,Brooklyn Nets,0,0.0,False,0,0.0,12,101,1610612762,Utah Jazz,1,0.0
69,2017-01-02,21600516,True,1,0.0,-12,103,1610612752,New York Knicks,0,1.0,False,0,1.0,12,115,1610612753,Orlando Magic,1,0.0
69,2017-01-02,21600517,True,0,1.0,7,118,1610612741,Chicago Bulls,1,0.0,False,1,0.0,-7,111,1610612766,Charlotte Hornets,0,1.0
69,2017-01-02,21600518,True,0,0.0,10,101,1610612745,Houston Rockets,1,1.0,False,1,1.0,-10,91,1610612764,Washington Wizards,0,0.0
69,2017-01-02,21600519,True,0,0.0,11,109,1610612746,LA Clippers,1,1.0,False,1,1.0,-11,98,1610612756,Phoenix Suns,0,0.0
69,2017-01-02,21600520,False,1,1.0,-8,119,1610612743,Denver Nuggets,0,0.0,True,0,0.0,8,127,1610612744,Golden State Warriors,1,1.0
70,2017-01-03,21600521,False,1,0.0,-2,91,1610612750,Minnesota Timberwolves,0,1.0,True,0,1.0,2,93,1610612755,Philadelphia 76ers,1,0.0
70,2017-01-03,21600522,True,0,0.0,11,115,1610612738,Boston Celtics,1,0.0,False,1,0.0,-11,104,1610612762,Utah Jazz,0,0.0
70,2017-01-03,21600523,False,0,0.0,5,121,1610612754,Indiana Pacers,1,1.0,True,1,1.0,-5,116,1610612765,Detroit Pistons,0,0.0
70,2017-01-03,21600524,True,0,0.0,8,113,1610612742,Dallas Mavericks,1,0.0,False,1,0.0,-8,105,1610612764,Washington Wizards,0,0.0
70,2017-01-03,21600525,True,0,0.0,28,110,1610612759,San Antonio Spurs,1,0.0,False,1,0.0,-28,82,1610612761,Toronto Raptors,0,0.0
70,2017-01-03,21600526,True,1,0.0,-7,113,1610612743,Denver Nuggets,0,0.0,False,0,0.0,7,120,1610612758,Sacramento Kings,1,0.0
70,2017-01-03,21600527,False,1,0.0,-9,90,1610612748,Miami Heat,0,0.0,True,0,0.0,9,99,1610612756,Phoenix Suns,1,0.0
70,2017-01-03,21600528,True,0,1.0,14,116,1610612747,Los Angeles Lakers,1,0.0,False,1,0.0,-14,102,1610612763,Memphis Grizzlies,0,1.0
71,2017-01-04,21600529,False,1,0.0,-11,112,1610612760,Oklahoma City Thunder,0,0.0,True,0,0.0,11,123,1610612766,Charlotte Hornets,1,0.0
71,2017-01-04,21600530,False,0,1.0,19,111,1610612737,Atlanta Hawks,1,0.0,True,1,0.0,-19,92,1610612753,Orlando Magic,0,1.0
71,2017-01-04,21600531,False,0,0.0,1,105,1610612749,Milwaukee Bucks,1,0.0,True,1,0.0,-1,104,1610612752,New York Knicks,0,0.0
71,2017-01-04,21600532,True,1,1.0,-12,94,1610612739,Cleveland Cavaliers,0,0.0,False,0,0.0,12,106,1610612741,Chicago Bulls,1,1.0
71,2017-01-04,21600533,True,0,1.0,9,115,1610612746,LA Clippers,1,1.0,False,1,1.0,-9,106,1610612763,Memphis Grizzlies,0,1.0
71,2017-01-04,21600534,True,0,0.0,8,125,1610612744,Golden State Warriors,1,2.0,False,1,2.0,-8,117,1610612757,Portland Trail Blazers,0,0.0
71,2017-01-04,21600535,False,0,0.0,5,107,1610612748,Miami Heat,1,1.0,True,1,1.0,-5,102,1610612758,Sacramento Kings,0,0.0
72,2017-01-05,21600536,False,1,1.0,-12,109,1610612751,Brooklyn Nets,0,1.0,True,0,1.0,12,121,1610612754,Indiana Pacers,1,1.0
72,2017-01-05,21600537,True,0,0.0,8,101,1610612761,Toronto Raptors,1,1.0,False,1,1.0,-8,93,1610612762,Utah Jazz,0,0.0
72,2017-01-05,21600538,True,0,1.0,1,115,1610612765,Detroit Pistons,1,1.0,False,1,1.0,-1,114,1610612766,Charlotte Hornets,0,1.0
72,2017-01-05,21600539,False,0,1.0,5,99,1610612737,Atlanta Hawks,1,0.0,True,1,0.0,-5,94,1610612740,New Orleans Pelicans,0,1.0
72,2017-01-05,21600540,True,0,1.0,2,118,1610612745,Houston Rockets,1,1.0,False,1,1.0,-2,116,1610612760,Oklahoma City Thunder,0,1.0
72,2017-01-05,21600541,True,1,0.0,-7,95,1610612742,Dallas Mavericks,0,0.0,False,0,0.0,7,102,1610612756,Phoenix Suns,1,0.0
72,2017-01-05,21600542,False,1,0.0,-9,109,1610612747,Los Angeles Lakers,0,0.0,True,0,0.0,9,118,1610612757,Portland Trail Blazers,1,0.0
72,2017-01-05,21600543,True,1,0.0,-28,99,1610612743,Denver Nuggets,0,0.0,False,0,0.0,28,127,1610612759,San Antonio Spurs,1,0.0
73,2017-01-06,21600544,False,1,0.0,-7,105,1610612750,Minnesota Timberwolves,0,0.0,True,0,0.0,7,112,1610612764,Washington Wizards,1,0.0
73,2017-01-06,21600545,False,0,0.0,7,100,1610612745,Houston Rockets,1,0.0,True,1,0.0,-7,93,1610612753,Orlando Magic,0,0.0
73,2017-01-06,21600546,True,0,0.0,4,110,1610612738,Boston Celtics,1,1.0,False,1,1.0,-4,106,1610612755,Philadelphia 76ers,0,0.0
73,2017-01-06,21600547,False,0,0.0,8,116,1610612739,Cleveland Cavaliers,1,1.0,True,1,1.0,-8,108,1610612751,Brooklyn Nets,0,0.0
73,2017-01-06,21600548,True,1,0.0,-5,111,1610612749,Milwaukee Bucks,0,1.0,False,0,1.0,5,116,1610612752,New York Knicks,1,0.0
73,2017-01-06,21600549,True,0,1.0,27,127,1610612747,Los Angeles Lakers,1,0.0,False,1,0.0,-27,100,1610612748,Miami Heat,0,1.0
73,2017-01-06,21600550,True,1,1.0,-9,119,1610612744,Golden State Warriors,0,0.0,False,0,0.0,9,128,1610612763,Memphis Grizzlies,1,1.0
73,2017-01-06,21600551,False,0,0.0,8,106,1610612746,LA Clippers,1,1.0,True,1,1.0,-8,98,1610612758,Sacramento Kings,0,0.0
74,2017-01-07,21600552,False,1,0.0,-14,109,1610612752,New York Knicks,0,1.0,True,0,1.0,14,123,1610612754,Indiana Pacers,1,0.0
74,2017-01-07,21600553,True,0,1.0,9,117,1610612738,Boston Celtics,1,0.0,False,1,0.0,-9,108,1610612740,New Orleans Pelicans,0,1.0
74,2017-01-07,21600554,True,0,0.0,5,123,1610612741,Chicago Bulls,1,0.0,False,1,0.0,-5,118,1610612761,Toronto Raptors,0,0.0
74,2017-01-07,21600555,False,1,1.0,-15,106,1610612743,Denver Nuggets,0,0.0,True,0,0.0,15,121,1610612760,Oklahoma City Thunder,1,1.0
74,2017-01-07,21600556,True,1,1.0,-2,92,1610612750,Minnesota Timberwolves,0,0.0,False,0,0.0,2,94,1610612762,Utah Jazz,1,1.0
74,2017-01-07,21600557,False,0,0.0,15,97,1610612737,Atlanta Hawks,1,0.0,True,1,0.0,-15,82,1610612742,Dallas Mavericks,0,0.0
74,2017-01-07,21600558,True,0,0.0,17,102,1610612759,San Antonio Spurs,1,1.0,False,1,1.0,-17,85,1610612766,Charlotte Hornets,0,0.0
75,2017-01-08,21600559,True,1,0.0,-1,124,1610612757,Portland Trail Blazers,0,0.0,False,0,0.0,1,125,1610612765,Detroit Pistons,1,0.0
75,2017-01-08,21600560,True,1,1.0,-10,95,1610612751,Brooklyn Nets,0,0.0,False,0,0.0,10,105,1610612755,Philadelphia 76ers,1,1.0
75,2017-01-08,21600561,True,0,0.0,12,98,1610612746,LA Clippers,1,1.0,False,1,1.0,-12,86,1610612748,Miami Heat,0,0.0
75,2017-01-08,21600562,True,1,2.0,-6,101,1610612749,Milwaukee Bucks,0,1.0,False,0,1.0,6,107,1610612764,Washington Wizards,1,2.0
75,2017-01-08,21600563,False,0,1.0,7,129,1610612745,Houston Rockets,1,0.0,True,1,0.0,-7,122,1610612761,Toronto Raptors,0,1.0
75,2017-01-08,21600564,False,1,1.0,-9,79,1610612762,Utah Jazz,0,1.0,True,0,1.0,9,88,1610612763,Memphis Grizzlies,1,1.0
75,2017-01-08,21600565,False,0,0.0,4,120,1610612739,Cleveland Cavaliers,1,0.0,True,1,0.0,-4,116,1610612756,Phoenix Suns,0,0.0
75,2017-01-08,21600566,False,0,0.0,11,117,1610612744,Golden State Warriors,1,0.0,True,1,0.0,-11,106,1610612758,Sacramento Kings,0,0.0
75,2017-01-08,21600567,True,0,1.0,16,111,1610612747,Los Angeles Lakers,1,0.0,False,1,0.0,-16,95,1610612753,Orlando Magic,0,1.0
76,2017-01-09,21600568,False,0,0.0,14,110,1610612740,New Orleans Pelicans,1,1.0,True,1,1.0,-14,96,1610612752,New York Knicks,0,0.0
76,2017-01-09,21600569,True,1,0.0,-15,94,1610612741,Chicago Bulls,0,0.0,False,0,0.0,15,109,1610612760,Oklahoma City Thunder,1,0.0
76,2017-01-09,21600570,False,1,0.0,-9,92,1610612742,Dallas Mavericks,0,0.0,True,0,0.0,9,101,1610612750,Minnesota Timberwolves,1,0.0
77,2017-01-10,21600571,False,1,1.0,-2,99,1610612741,Chicago Bulls,0,1.0,True,0,1.0,2,101,1610612764,Washington Wizards,1,1.0
77,2017-01-10,21600572,False,1,1.0,-8,106,1610612738,Boston Celtics,0,0.0,True,0,0.0,8,114,1610612761,Toronto Raptors,1,1.0
77,2017-01-10,21600573,False,0,0.0,20,117,1610612737,Atlanta Hawks,1,0.0,True,1,0.0,-20,97,1610612751,Brooklyn Nets,0,0.0
77,2017-01-10,21600574,True,0,0.0,7,121,1610612745,Houston Rockets,1,0.0,False,1,0.0,-7,114,1610612766,Charlotte Hornets,0,0.0
77,2017-01-10,21600575,False,0,1.0,2,109,1610612749,Milwaukee Bucks,1,0.0,True,1,0.0,-2,107,1610612759,San Antonio Spurs,0,1.0
77,2017-01-10,21600576,False,1,0.0,-8,92,1610612739,Cleveland Cavaliers,0,0.0,True,0,0.0,8,100,1610612762,Utah Jazz,1,0.0
77,2017-01-10,21600577,True,1,1.0,-21,87,1610612747,Los Angeles Lakers,0,0.0,False,0,0.0,21,108,1610612757,Portland Trail Blazers,1,1.0
77,2017-01-10,21600578,True,0,0.0,12,107,1610612744,Golden State Warriors,1,0.0,False,1,0.0,-12,95,1610612748,Miami Heat,0,0.0
77,2017-01-10,21600579,True,0,0.0,6,100,1610612758,Sacramento Kings,1,0.0,False,1,0.0,-6,94,1610612765,Detroit Pistons,0,0.0
78,2017-01-11,21600580,False,1,0.0,-1,97,1610612752,New York Knicks,0,0.0,True,0,0.0,1,98,1610612755,Philadelphia 76ers,1,0.0
78,2017-01-11,21600581,True,0,1.0,8,103,1610612760,Oklahoma City Thunder,1,0.0,False,1,0.0,-8,95,1610612763,Memphis Grizzlies,0,1.0
78,2017-01-11,21600582,False,1,0.0,-14,105,1610612745,Houston Rockets,0,1.0,True,0,1.0,14,119,1610612750,Minnesota Timberwolves,1,0.0
78,2017-01-11,21600583,True,0,1.0,9,117,1610612738,Boston Celtics,1,0.0,False,1,0.0,-9,108,1610612764,Washington Wizards,0,1.0
78,2017-01-11,21600584,True,0,0.0,9,105,1610612746,LA Clippers,1,1.0,False,1,1.0,-9,96,1610612753,Orlando Magic,0,0.0
78,2017-01-11,21600585,False,1,0.0,-16,86,1610612739,Cleveland Cavaliers,0,1.0,True,0,1.0,16,102,1610612757,Portland Trail Blazers,1,0.0
79,2017-01-12,21600586,False,0,0.0,9,104,1610612740,New Orleans Pelicans,1,0.0,True,1,0.0,-9,95,1610612751,Brooklyn Nets,0,0.0
79,2017-01-12,21600587,False,1,1.0,-15,89,1610612741,Chicago Bulls,0,0.0,True,0,0.0,15,104,1610612752,New York Knicks,1,1.0
79,2017-01-12,21600588,False,1,1.0,-40,94,1610612747,Los Angeles Lakers,0,0.0,True,0,0.0,40,134,1610612759,San Antonio Spurs,1,1.0
79,2017-01-12,21600589,True,0,0.0,28,140,1610612743,Denver Nuggets,1,0.0,False,1,0.0,-28,112,1610612754,Indiana Pacers,0,0.0
79,2017-01-12,21600590,True,0,0.0,20,127,1610612744,Golden State Warriors,1,1.0,False,1,1.0,-20,107,1610612765,Detroit Pistons,0,0.0
79,2017-01-12,21600591,False,0,1.0,5,113,1610612742,Dallas Mavericks,1,0.0,True,1,0.0,-5,108,1610612756,Phoenix Suns,0,1.0
80,2017-01-13,21600592,False,1,1.0,-19,113,1610612751,Brooklyn Nets,0,0.0,True,0,0.0,19,132,1610612761,Toronto Raptors,1,1.0
80,2017-01-13,21600593,True,0,1.0,9,102,1610612755,Philadelphia 76ers,1,0.0,False,1,0.0,-9,93,1610612766,Charlotte Hornets,0,1.0
80,2017-01-13,21600594,False,1,0.0,-8,108,1610612748,Miami Heat,0,1.0,True,0,1.0,8,116,1610612749,Milwaukee Bucks,1,0.0
80,2017-01-13,21600595,True,1,1.0,-5,105,1610612745,Houston Rockets,0,0.0,False,0,0.0,5,110,1610612763,Memphis Grizzlies,1,1.0
80,2017-01-13,21600596,True,0,2.0,10,96,1610612750,Minnesota Timberwolves,1,0.0,False,1,0.0,-10,86,1610612760,Oklahoma City Thunder,0,2.0
80,2017-01-13,21600597,True,1,0.0,-2,101,1610612737,Atlanta Hawks,0,0.0,False,0,0.0,2,103,1610612738,Boston Celtics,1,0.0
80,2017-01-13,21600598,False,0,0.0,6,115,1610612753,Orlando Magic,1,0.0,True,1,0.0,-6,109,1610612757,Portland Trail Blazers,0,0.0
80,2017-01-13,21600599,False,0,0.0,12,120,1610612739,Cleveland Cavaliers,1,0.0,True,1,0.0,-12,108,1610612758,Sacramento Kings,0,0.0
80,2017-01-13,21600600,True,0,0.0,33,110,1610612762,Utah Jazz,1,0.0,False,1,0.0,-33,77,1610612765,Detroit Pistons,0,0.0
81,2017-01-14,21600601,True,0,1.0,16,113,1610612746,LA Clippers,1,0.0,False,1,0.0,-16,97,1610612747,Los Angeles Lakers,0,1.0
81,2017-01-14,21600602,False,1,0.0,-8,99,1610612740,New Orleans Pelicans,0,0.0,True,0,0.0,8,107,1610612741,Chicago Bulls,1,0.0
81,2017-01-14,21600603,False,1,0.0,-16,93,1610612755,Philadelphia 76ers,0,1.0,True,0,1.0,16,109,1610612764,Washington Wizards,1,0.0
81,2017-01-14,21600604,False,1,1.0,-7,107,1610612753,Orlando Magic,0,0.0,True,0,0.0,7,114,1610612762,Utah Jazz,1,1.0
81,2017-01-14,21600605,True,0,2.0,3,108,1610612756,Phoenix Suns,1,0.0,False,1,0.0,-3,105,1610612759,San Antonio Spurs,0,2.0
82,2017-01-15,21600606,False,1,1.0,-15,101,1610612752,New York Knicks,0,0.0,True,0,0.0,15,116,1610612761,Toronto Raptors,1,1.0
82,2017-01-15,21600607,True,0,0.0,13,111,1610612737,Atlanta Hawks,1,2.0,False,1,2.0,-13,98,1610612749,Milwaukee Bucks,0,0.0
82,2017-01-15,21600608,True,0,1.0,11,98,1610612742,Dallas Mavericks,1,0.0,False,1,0.0,-11,87,1610612750,Minnesota Timberwolves,0,1.0
82,2017-01-15,21600609,False,0,0.0,25,137,1610612745,Houston Rockets,1,1.0,True,1,1.0,-25,112,1610612751,Brooklyn Nets,0,0.0
82,2017-01-15,21600610,True,1,0.0,-4,118,1610612758,Sacramento Kings,0,1.0,False,0,1.0,4,122,1610612760,Oklahoma City Thunder,1,0.0
82,2017-01-15,21600611,False,0,0.0,4,108,1610612741,Chicago Bulls,1,0.0,True,1,0.0,-4,104,1610612763,Memphis Grizzlies,0,0.0
82,2017-01-15,21600612,True,1,0.0,-5,97,1610612747,Los Angeles Lakers,0,0.0,False,0,0.0,5,102,1610612765,Detroit Pistons,1,0.0
83,2017-01-16,21600613,False,0,1.0,1,108,1610612737,Atlanta Hawks,1,1.0,True,1,1.0,-1,107,1610612752,New York Knicks,0,1.0
83,2017-01-16,21600614,False,1,0.0,-19,101,1610612757,Portland Trail Blazers,0,0.0,True,0,0.0,19,120,1610612764,Washington Wizards,1,0.0
83,2017-01-16,21600615,True,1,0.0,-9,104,1610612749,Milwaukee Bucks,0,0.0,False,0,0.0,9,113,1610612755,Philadelphia 76ers,1,0.0
83,2017-01-16,21600616,False,1,0.0,-3,95,1610612740,New Orleans Pelicans,0,1.0,True,0,1.0,3,98,1610612754,Indiana Pacers,1,0.0
83,2017-01-16,21600617,True,0,0.0,13,125,1610612743,Denver Nuggets,1,1.0,False,1,1.0,-13,112,1610612753,Orlando Magic,0,0.0
83,2017-01-16,21600618,True,0,0.0,10,108,1610612738,Boston Celtics,1,2.0,False,1,2.0,-10,98,1610612766,Charlotte Hornets,0,0.0
83,2017-01-16,21600619,False,1,0.0,-35,91,1610612739,Cleveland Cavaliers,0,1.0,True,0,1.0,35,126,1610612744,Golden State Warriors,1,0.0
83,2017-01-16,21600620,True,1,2.0,-5,101,1610612756,Phoenix Suns,0,0.0,False,0,0.0,5,106,1610612762,Utah Jazz,1,2.0
83,2017-01-16,21600621,True,0,2.0,22,120,1610612746,LA Clippers,1,1.0,False,1,1.0,-22,98,1610612760,Oklahoma City Thunder,0,2.0
84,2017-01-17,21600622,True,1,2.0,-10,109,1610612751,Brooklyn Nets,0,0.0,False,0,0.0,10,119,1610612761,Toronto Raptors,1,2.0
84,2017-01-17,21600623,False,1,0.0,-6,103,1610612745,Houston Rockets,0,0.0,True,0,0.0,6,109,1610612748,Miami Heat,1,0.0
84,2017-01-17,21600624,True,1,1.0,-1,98,1610612741,Chicago Bulls,0,0.0,False,0,0.0,1,99,1610612742,Dallas Mavericks,1,1.0
84,2017-01-17,21600625,False,1,1.0,-8,114,1610612750,Minnesota Timberwolves,0,0.0,True,0,0.0,8,122,1610612759,San Antonio Spurs,1,1.0
84,2017-01-17,21600626,False,0,0.0,6,127,1610612743,Denver Nuggets,1,0.0,True,1,0.0,-6,121,1610612747,Los Angeles Lakers,0,0.0
85,2017-01-18,21600627,True,0,2.0,5,94,1610612755,Philadelphia 76ers,1,0.0,False,1,0.0,-5,89,1610612761,Toronto Raptors,0,2.0
85,2017-01-18,21600628,False,1,0.0,-3,101,1610612763,Memphis Grizzlies,0,1.0,True,0,1.0,3,104,1610612764,Washington Wizards,1,0.0
85,2017-01-18,21600629,False,1,0.0,-22,85,1610612757,Portland Trail Blazers,0,0.0,True,0,0.0,22,107,1610612766,Charlotte Hornets,1,0.0
85,2017-01-18,21600630,True,1,0.0,-11,106,1610612738,Boston Celtics,0,2.0,False,0,2.0,11,117,1610612752,New York Knicks,1,0.0
85,2017-01-18,21600631,True,0,1.0,20,118,1610612740,New Orleans Pelicans,1,0.0,False,1,0.0,-20,98,1610612753,Orlando Magic,0,1.0
85,2017-01-18,21600632,True,0,0.0,19,111,1610612745,Houston Rockets,1,0.0,False,1,0.0,-19,92,1610612749,Milwaukee Bucks,0,0.0
85,2017-01-18,21600633,False,1,1.0,-23,95,1610612737,Atlanta Hawks,0,1.0,True,0,1.0,23,118,1610612765,Detroit Pistons,1,1.0
85,2017-01-18,21600634,True,0,0.0,21,121,1610612744,Golden State Warriors,1,1.0,False,1,1.0,-21,100,1610612760,Oklahoma City Thunder,0,0.0
85,2017-01-18,21600635,False,0,0.0,6,106,1610612754,Indiana Pacers,1,0.0,True,1,0.0,-6,100,1610612758,Sacramento Kings,0,0.0
86,2017-01-19,21600636,True,0,0.0,15,118,1610612739,Cleveland Cavaliers,1,1.0,False,1,1.0,-15,103,1610612756,Phoenix Suns,0,0.0
86,2017-01-19,21600637,False,1,0.0,-4,95,1610612742,Dallas Mavericks,0,0.0,True,0,0.0,4,99,1610612748,Miami Heat,1,0.0
86,2017-01-19,21600638,True,1,1.0,-3,110,1610612752,New York Knicks,0,0.0,False,0,0.0,3,113,1610612764,Washington Wizards,1,1.0
86,2017-01-19,21600639,False,1,1.0,-14,104,1610612743,Denver Nuggets,0,0.0,True,0,0.0,14,118,1610612759,San Antonio Spurs,1,1.0
86,2017-01-19,21600640,True,1,0.0,-3,101,1610612746,LA Clippers,0,1.0,False,0,1.0,3,104,1610612750,Minnesota Timberwolves,1,0.0
87,2017-01-20,21600641,True,0,0.0,1,93,1610612755,Philadelphia 76ers,1,0.0,False,1,0.0,-1,92,1610612757,Portland Trail Blazers,0,0.0
87,2017-01-20,21600642,False,1,0.0,-35,78,1610612761,Toronto Raptors,0,1.0,True,0,1.0,35,113,1610612766,Charlotte Hornets,1,0.0
87,2017-01-20,21600643,False,1,0.0,-16,96,1610612749,Milwaukee Bucks,0,2.0,True,0,2.0,16,112,1610612753,Orlando Magic,1,0.0
87,2017-01-20,21600644,False,1,1.0,-16,91,1610612758,Sacramento Kings,0,1.0,True,0,1.0,16,107,1610612763,Memphis Grizzlies,1,1.0
87,2017-01-20,21600645,True,1,0.0,-29,114,1610612740,New Orleans Pelicans,0,1.0,False,0,1.0,29,143,1610612751,Brooklyn Nets,1,0.0
87,2017-01-20,21600646,False,0,1.0,17,125,1610612744,Golden State Warriors,1,0.0,True,1,0.0,-17,108,1610612745,Houston Rockets,0,1.0
87,2017-01-20,21600647,True,0,0.0,9,102,1610612737,Atlanta Hawks,1,1.0,False,1,1.0,-9,93,1610612741,Chicago Bulls,0,0.0
87,2017-01-20,21600648,True,1,2.0,-5,107,1610612742,Dallas Mavericks,0,0.0,False,0,0.0,5,112,1610612762,Utah Jazz,1,2.0
87,2017-01-20,21600649,True,0,1.0,13,108,1610612747,Los Angeles Lakers,1,0.0,False,1,0.0,-13,95,1610612754,Indiana Pacers,0,1.0
88,2017-01-21,21600650,True,1,0.0,-4,123,1610612738,Boston Celtics,0,0.0,False,0,0.0,4,127,1610612757,Portland Trail Blazers,1,0.0
88,2017-01-21,21600651,False,1,0.0,-1,112,1610612764,Washington Wizards,0,1.0,True,0,1.0,1,113,1610612765,Detroit Pistons,1,0.0
88,2017-01-21,21600652,False,1,1.0,-7,105,1610612751,Brooklyn Nets,0,1.0,True,0,1.0,7,112,1610612766,Charlotte Hornets,1,1.0
88,2017-01-21,21600653,True,0,0.0,17,110,1610612737,Atlanta Hawks,1,2.0,False,1,2.0,-17,93,1610612755,Philadelphia 76ers,0,0.0
88,2017-01-21,21600654,True,1,1.0,-2,105,1610612752,New York Knicks,0,0.0,False,0,0.0,2,107,1610612756,Phoenix Suns,1,1.0
88,2017-01-21,21600655,True,0,1.0,12,109,1610612748,Miami Heat,1,1.0,False,1,1.0,-12,97,1610612749,Milwaukee Bucks,0,1.0
88,2017-01-21,21600656,False,0,2.0,24,119,1610612745,Houston Rockets,1,0.0,True,1,0.0,-24,95,1610612763,Memphis Grizzlies,0,2.0
88,2017-01-21,21600657,True,1,0.0,-3,115,1610612739,Cleveland Cavaliers,0,0.0,False,0,0.0,3,118,1610612759,San Antonio Spurs,1,0.0
88,2017-01-21,21600658,True,0,1.0,25,123,1610612743,Denver Nuggets,1,1.0,False,1,1.0,-25,98,1610612746,LA Clippers,0,1.0
88,2017-01-21,21600659,False,1,0.0,-9,100,1610612754,Indiana Pacers,0,0.0,True,0,0.0,9,109,1610612762,Utah Jazz,1,0.0
88,2017-01-21,21600660,True,0,0.0,3,102,1610612741,Chicago Bulls,1,0.0,False,1,0.0,-3,99,1610612758,Sacramento Kings,0,0.0
89,2017-01-22,21600661,False,0,0.0,20,118,1610612744,Golden State Warriors,1,0.0,True,1,0.0,-20,98,1610612753,Orlando Magic,0,0.0
89,2017-01-22,21600662,True,0,0.0,49,122,1610612742,Dallas Mavericks,1,2.0,False,1,2.0,-49,73,1610612747,Los Angeles Lakers,0,0.0
89,2017-01-22,21600663,False,0,0.0,12,115,1610612756,Phoenix Suns,1,1.0,True,1,1.0,-12,103,1610612761,Toronto Raptors,0,0.0
89,2017-01-22,21600664,False,1,0.0,-3,108,1610612743,Denver Nuggets,0,2.0,True,0,2.0,3,111,1610612750,Minnesota Timberwolves,1,0.0
90,2017-01-23,21600665,False,0,0.0,10,109,1610612764,Washington Wizards,1,1.0,True,1,1.0,-10,99,1610612766,Charlotte Hornets,0,0.0
90,2017-01-23,21600666,True,1,1.0,-26,86,1610612751,Brooklyn Nets,0,0.0,False,0,0.0,26,112,1610612759,San Antonio Spurs,1,1.0
90,2017-01-23,21600667,True,1,0.0,-10,105,1610612737,Atlanta Hawks,0,0.0,False,0,0.0,10,115,1610612746,LA Clippers,1,0.0
90,2017-01-23,21600668,False,1,0.0,-3,102,1610612744,Golden State Warriors,0,1.0,True,0,1.0,3,105,1610612748,Miami Heat,1,0.0
90,2017-01-23,21600669,False,0,0.0,5,109,1610612758,Sacramento Kings,1,1.0,True,1,1.0,-5,104,1610612765,Detroit Pistons,0,0.0
90,2017-01-23,21600670,False,1,0.0,-13,114,1610612745,Houston Rockets,0,1.0,True,0,1.0,13,127,1610612749,Milwaukee Bucks,1,0.0
90,2017-01-23,21600671,False,1,0.0,-2,122,1610612739,Cleveland Cavaliers,0,1.0,True,0,1.0,2,124,1610612740,New Orleans Pelicans,1,0.0
90,2017-01-23,21600672,False,0,1.0,6,109,1610612752,New York Knicks,1,1.0,True,1,1.0,-6,103,1610612754,Indiana Pacers,0,1.0
90,2017-01-23,21600673,False,0,1.0,2,97,1610612760,Oklahoma City Thunder,1,0.0,True,1,0.0,-2,95,1610612762,Utah Jazz,0,1.0
91,2017-01-24,21600674,False,0,0.0,2,108,1610612759,San Antonio Spurs,1,1.0,True,1,1.0,-2,106,1610612761,Toronto Raptors,0,0.0
91,2017-01-24,21600675,False,1,0.0,-11,110,1610612746,LA Clippers,0,0.0,True,0,0.0,11,121,1610612755,Philadelphia 76ers,1,0.0
91,2017-01-24,21600676,False,1,1.0,-15,108,1610612738,Boston Celtics,0,1.0,True,0,1.0,15,123,1610612764,Washington Wizards,1,1.0
91,2017-01-24,21600677,False,0,0.0,8,100,1610612741,Chicago Bulls,1,1.0,True,1,1.0,-8,92,1610612753,Orlando Magic,0,0.0
91,2017-01-24,21600678,True,0,2.0,10,103,1610612743,Denver Nuggets,1,1.0,False,1,1.0,-10,93,1610612762,Utah Jazz,0,2.0
91,2017-01-24,21600679,False,0,0.0,1,112,1610612750,Minnesota Timberwolves,1,2.0,True,1,2.0,-1,111,1610612756,Phoenix Suns,0,0.0
92,2017-01-25,21600680,True,1,0.0,-4,112,1610612739,Cleveland Cavaliers,0,1.0,False,0,1.0,4,116,1610612758,Sacramento Kings,1,0.0
92,2017-01-25,21600681,True,0,1.0,11,120,1610612738,Boston Celtics,1,0.0,False,1,0.0,-11,109,1610612745,Houston Rockets,0,1.0
92,2017-01-25,21600682,False,0,0.0,3,109,1610612748,Miami Heat,1,0.0,True,1,0.0,-3,106,1610612751,Brooklyn Nets,0,0.0
92,2017-01-25,21600683,False,0,0.0,5,119,1610612737,Atlanta Hawks,1,2.0,True,1,2.0,-5,114,1610612741,Chicago Bulls,0,0.0
92,2017-01-25,21600684,True,1,1.0,-5,109,1610612749,Milwaukee Bucks,0,0.0,False,0,0.0,5,114,1610612755,Philadelphia 76ers,1,1.0
92,2017-01-25,21600685,False,1,0.0,-2,99,1610612761,Toronto Raptors,0,1.0,True,0,1.0,2,101,1610612763,Memphis Grizzlies,1,0.0
92,2017-01-25,21600686,True,1,2.0,-9,105,1610612740,New Orleans Pelicans,0,0.0,False,0,0.0,9,114,1610612760,Oklahoma City Thunder,1,2.0
92,2017-01-25,21600687,False,0,0.0,10,113,1610612744,Golden State Warriors,1,0.0,True,1,0.0,-10,103,1610612766,Charlotte Hornets,0,0.0
92,2017-01-25,21600688,True,0,1.0,8,103,1610612742,Dallas Mavericks,1,0.0,False,1,0.0,-8,95,1610612752,New York Knicks,0,1.0
92,2017-01-25,21600689,False,1,2.0,-7,98,1610612747,Los Angeles Lakers,0,0.0,True,0,0.0,7,105,1610612757,Portland Trail Blazers,1,2.0
